time,y,x,band,spatial_ref,Corn2_pydms_sharpened_modis_catd
2022-06-09,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-09,4218915.448835425,628594.1105554193,1.0,0.0,19.937993164062505
2022-06-09,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-10,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-10,4218124.264616517,628594.1105554193,1.0,0.0,16.183395996093793
2022-06-10,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-10,4218915.448835425,628594.1105554193,1.0,0.0,14.668228759765668
2022-06-10,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-10,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-11,4218915.448835425,628594.1105554193,1.0,0.0,14.118161621093748
2022-06-11,4218124.264616517,628594.1105554193,1.0,0.0,15.792966308593748
2022-06-11,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-11,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-11,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-11,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-12,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-12,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-12,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-12,4218915.448835425,628594.1105554193,1.0,0.0,4.618593750000002
2022-06-12,4218124.264616517,628594.1105554193,1.0,0.0,5.192293701171877
2022-06-12,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-13,4218124.264616517,628594.1105554193,1.0,0.0,23.31277587890628
2022-06-13,4218915.448835425,628594.1105554193,1.0,0.0,22.352235107421905
2022-06-13,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-13,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-13,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-13,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-14,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-14,4218915.448835425,628594.1105554193,1.0,0.0,12.494423828125036
2022-06-14,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-14,4218124.264616517,628594.1105554193,1.0,0.0,12.985238037109411
2022-06-14,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-14,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-15,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-15,4218124.264616517,628594.1105554193,1.0,0.0,19.52960815429691
2022-06-15,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-15,4218915.448835425,628594.1105554193,1.0,0.0,18.49432983398441
2022-06-15,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-15,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-16,4218124.264616517,628594.1105554193,1.0,0.0,12.973027343750005
2022-06-16,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-16,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-16,4218915.448835425,628594.1105554193,1.0,0.0,11.17917358398438
2022-06-16,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-16,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-17,4218915.448835425,628594.1105554193,1.0,0.0,2.089975585937509
2022-06-17,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-17,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-17,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-17,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-17,4218124.264616517,628594.1105554193,1.0,0.0,10.742044677734384
2022-06-18,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-18,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-18,4218915.448835425,628594.1105554193,1.0,0.0,16.162757568359382
2022-06-18,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-18,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-18,4218124.264616517,628594.1105554193,1.0,0.0,20.679908447265632
2022-06-19,4218915.448835425,628594.1105554193,1.0,0.0,10.537578125000039
2022-06-19,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-19,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-19,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-19,4218124.264616517,628594.1105554193,1.0,0.0,12.877330322265664
2022-06-19,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-20,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-20,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-20,4218124.264616517,628594.1105554193,1.0,0.0,17.75053344726564
2022-06-20,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-20,4218915.448835425,628594.1105554193,1.0,0.0,14.763839111328139
2022-06-20,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-21,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-21,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-21,4218915.448835425,628594.1105554193,1.0,0.0,4.0366784667969
2022-06-21,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-21,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-21,4218124.264616517,628594.1105554193,1.0,0.0,4.6409265136719
2022-06-22,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-22,4218915.448835425,628594.1105554193,1.0,0.0,-5.446809082031223
2022-06-22,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-22,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-22,4218124.264616517,628594.1105554193,1.0,0.0,2.2989794921875273
2022-06-22,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-23,4218915.448835425,628594.1105554193,1.0,0.0,9.594052734374998
2022-06-23,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-23,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-23,4218124.264616517,628594.1105554193,1.0,0.0,10.415646972656248
2022-06-23,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-23,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-24,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-24,4218915.448835425,628594.1105554193,1.0,0.0,7.7078125000000455
2022-06-24,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-24,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-24,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-24,4218124.264616517,628594.1105554193,1.0,0.0,10.651416015625045
2022-06-25,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-25,4218124.264616517,628594.1105554193,1.0,0.0,8.866011962890639
2022-06-25,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-25,4218915.448835425,628594.1105554193,1.0,0.0,6.628096923828139
2022-06-25,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-25,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-26,4218124.264616517,628594.1105554193,1.0,0.0,7.328988037109411
2022-06-26,4218915.448835425,628594.1105554193,1.0,0.0,5.765358886718786
2022-06-26,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-26,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-26,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-26,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-27,4218915.448835425,628594.1105554193,1.0,0.0,5.429053955078132
2022-06-27,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-27,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-27,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-27,4218124.264616517,628594.1105554193,1.0,0.0,8.664924316406257
2022-06-27,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-28,4218915.448835425,628594.1105554193,1.0,0.0,3.618842773437507
2022-06-28,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-28,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-28,4218124.264616517,628594.1105554193,1.0,0.0,4.950904541015632
2022-06-28,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-28,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-29,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-29,4218124.264616517,628594.1105554193,1.0,0.0,8.359199218750007
2022-06-29,4218915.448835425,628594.1105554193,1.0,0.0,2.809760742187507
2022-06-29,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-29,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-29,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-06-30,4218915.448835425,628594.1105554193,1.0,0.0,4.281962890625039
2022-06-30,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-06-30,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-06-30,4218124.264616517,628594.1105554193,1.0,0.0,6.567302246093789
2022-06-30,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-06-30,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-01,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-01,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-01,4218124.264616517,628594.1105554193,1.0,0.0,13.004067382812536
2022-07-01,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-01,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-01,4218915.448835425,628594.1105554193,1.0,0.0,9.055977783203161
2022-07-02,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-02,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-02,4218124.264616517,628594.1105554193,1.0,0.0,5.513759765625025
2022-07-02,4218915.448835425,628594.1105554193,1.0,0.0,2.94018188476565
2022-07-02,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-02,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-03,4218124.264616517,628594.1105554193,1.0,0.0,7.817121582031291
2022-07-03,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-03,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-03,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-03,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-03,4218915.448835425,628594.1105554193,1.0,0.0,8.510541992187541
2022-07-04,4218124.264616517,628594.1105554193,1.0,0.0,8.302500000000009
2022-07-04,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-04,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-04,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-04,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-04,4218915.448835425,628594.1105554193,1.0,0.0,7.500589599609384
2022-07-05,4218915.448835425,628594.1105554193,1.0,0.0,6.065385742187516
2022-07-05,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-05,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-05,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-05,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-05,4218124.264616517,628594.1105554193,1.0,0.0,7.230455322265641
2022-07-06,4218915.448835425,628594.1105554193,1.0,0.0,5.908825683593761
2022-07-06,4218124.264616517,628594.1105554193,1.0,0.0,7.260540771484386
2022-07-06,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-06,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-06,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-06,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-07,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-07,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-07,4218124.264616517,628594.1105554193,1.0,0.0,6.955122070312541
2022-07-07,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-07,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-07,4218915.448835425,628594.1105554193,1.0,0.0,6.668623046875041
2022-07-08,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-08,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-08,4218124.264616517,628594.1105554193,1.0,0.0,8.0175708007813
2022-07-08,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-08,4218915.448835425,628594.1105554193,1.0,0.0,6.892784423828175
2022-07-08,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-09,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-09,4218124.264616517,628594.1105554193,1.0,0.0,2.8856042480468886
2022-07-09,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-09,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-09,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-09,4218915.448835425,628594.1105554193,1.0,0.0,2.2277673339843886
2022-07-10,4218915.448835425,628594.1105554193,1.0,0.0,5.967924804687527
2022-07-10,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-10,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-10,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-10,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-10,4218124.264616517,628594.1105554193,1.0,0.0,6.431395263671902
2022-07-11,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-11,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-11,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-11,4218124.264616517,628594.1105554193,1.0,0.0,3.7028186035156523
2022-07-11,4218915.448835425,628594.1105554193,1.0,0.0,3.4376513671875273
2022-07-11,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-12,4218915.448835425,628594.1105554193,1.0,0.0,-1.5597863769531273
2022-07-12,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-12,4218124.264616517,628594.1105554193,1.0,0.0,-0.8988977050781273
2022-07-12,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-12,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-12,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-13,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-13,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-13,4218915.448835425,628594.1105554193,1.0,0.0,4.348395996093757
2022-07-13,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-13,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-13,4218124.264616517,628594.1105554193,1.0,0.0,4.178596191406257
2022-07-14,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-14,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-14,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-14,4218124.264616517,628594.1105554193,1.0,0.0,5.0526000976562955
2022-07-14,4218915.448835425,628594.1105554193,1.0,0.0,4.5037414550781705
2022-07-14,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-15,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-15,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-15,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-15,4218124.264616517,628594.1105554193,1.0,0.0,5.4052343750000205
2022-07-15,4218915.448835425,628594.1105554193,1.0,0.0,5.9184179687500205
2022-07-15,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-16,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-16,4218124.264616517,628594.1105554193,1.0,0.0,5.751627197265634
2022-07-16,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-16,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-16,4218915.448835425,628594.1105554193,1.0,0.0,5.754892578125009
2022-07-16,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-17,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-17,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-17,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-17,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-17,4218915.448835425,628594.1105554193,1.0,0.0,2.3637622070313
2022-07-17,4218124.264616517,628594.1105554193,1.0,0.0,2.260399169921925
2022-07-18,4218124.264616517,628594.1105554193,1.0,0.0,3.9924645996093773
2022-07-18,4218915.448835425,628594.1105554193,1.0,0.0,3.3031945800781273
2022-07-18,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-18,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-18,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-18,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-19,4218915.448835425,628594.1105554193,1.0,0.0,1.6406530761718727
2022-07-19,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-19,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-19,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-19,4218124.264616517,628594.1105554193,1.0,0.0,2.5340856933593727
2022-07-19,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-20,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-20,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-20,4218915.448835425,628594.1105554193,1.0,0.0,3.2713952636718773
2022-07-20,4218124.264616517,628594.1105554193,1.0,0.0,3.1264367675781273
2022-07-20,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-20,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-21,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-21,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-21,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-21,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-21,4218915.448835425,628594.1105554193,1.0,0.0,2.8937060546875273
2022-07-21,4218124.264616517,628594.1105554193,1.0,0.0,2.9856555175781523
2022-07-22,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-22,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-22,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-22,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-22,4218915.448835425,628594.1105554193,1.0,0.0,2.850162353515657
2022-07-22,4218124.264616517,628594.1105554193,1.0,0.0,2.584079589843782
2022-07-23,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-23,4218915.448835425,628594.1105554193,1.0,0.0,4.508608398437502
2022-07-23,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-23,4218124.264616517,628594.1105554193,1.0,0.0,4.427309570312502
2022-07-23,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-23,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-24,4218124.264616517,628594.1105554193,1.0,0.0,3.301584472656259
2022-07-24,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-24,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-24,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-24,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-24,4218915.448835425,628594.1105554193,1.0,0.0,2.526804199218759
2022-07-25,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-25,4218124.264616517,628594.1105554193,1.0,0.0,0.19877807617189092
2022-07-25,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-25,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-25,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-25,4218915.448835425,628594.1105554193,1.0,0.0,0.7430895996093909
2022-07-26,4218915.448835425,628594.1105554193,1.0,0.0,4.202401123046911
2022-07-26,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-26,4218124.264616517,628594.1105554193,1.0,0.0,4.695137939453161
2022-07-26,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-26,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-26,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-27,4218915.448835425,628594.1105554193,1.0,0.0,3.9110693359374977
2022-07-27,4218124.264616517,628594.1105554193,1.0,0.0,4.169217529296873
2022-07-27,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-27,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-27,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-27,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-28,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-28,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-28,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-28,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-28,4218124.264616517,628594.1105554193,1.0,0.0,NA
2022-07-28,4218915.448835425,628594.1105554193,1.0,0.0,NA
2022-07-29,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-29,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-29,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-29,4218915.448835425,628594.1105554193,1.0,0.0,4.519385986328132
2022-07-29,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-29,4218124.264616517,628594.1105554193,1.0,0.0,5.034278564453132
2022-07-30,4218915.448835425,628594.1105554193,1.0,0.0,3.95361328125
2022-07-30,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-30,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-30,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-30,4218124.264616517,628594.1105554193,1.0,0.0,4.623504638671875
2022-07-30,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-31,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-07-31,4218124.264616517,628594.1105554193,1.0,0.0,7.5628100585937545
2022-07-31,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-07-31,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-07-31,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-07-31,4218915.448835425,628594.1105554193,1.0,0.0,7.0583850097656295
2022-08-01,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-08-01,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-08-01,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-08-01,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-08-01,4218124.264616517,628594.1105554193,1.0,0.0,NA
2022-08-01,4218915.448835425,628594.1105554193,1.0,0.0,NA
2022-08-02,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-08-02,4218124.264616517,628594.1105554193,1.0,0.0,8.572127685546889
2022-08-02,4218915.448835425,628594.1105554193,1.0,0.0,8.569594726562514
2022-08-02,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-08-02,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-08-02,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-08-03,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-08-03,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-08-03,4218124.264616517,628594.1105554193,1.0,0.0,5.219387207031275
2022-08-03,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-08-03,4218915.448835425,628594.1105554193,1.0,0.0,5.49706665039065
2022-08-03,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-08-04,4218562.796391891,628576.675602286,1.0,0.0,NA
2022-08-04,4218124.264616517,628594.1105554193,1.0,0.0,2.815931396484416
2022-08-04,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-08-04,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-08-04,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-08-04,4218915.448835425,628594.1105554193,1.0,0.0,2.938917236328166
2022-08-05,4218124.264616517,628576.675602286,1.0,0.0,NA
2022-08-05,4218124.264616517,628594.1105554193,1.0,0.0,4.874178466796877
2022-08-05,4218562.796391891,628594.1105554193,1.0,0.0,NA
2022-08-05,4218915.448835425,628576.675602286,1.0,0.0,NA
2022-08-05,4218915.448835425,628594.1105554193,1.0,0.0,4.870607910156252
2022-08-05,4218562.796391891,628576.675602286,1.0,0.0,NA
