time,y,x,band,spatial_ref,Corn4_prepped_inputs_mod21a1d_catd
2022-09-10,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-10,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-10,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-10,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-11,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-11,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-11,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-11,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-12,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-12,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-12,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-12,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-13,4219257.765466684,629271.6446770779,1.0,0.0,19.369984130859393
2022-09-13,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-13,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-13,4219257.765466684,630198.2701101338,1.0,0.0,19.369984130859393
2022-09-14,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-14,4219257.765466684,629271.6446770779,1.0,0.0,17.740003662109416
2022-09-14,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-14,4219257.765466684,630198.2701101338,1.0,0.0,17.740003662109416
2022-09-15,4219257.765466684,629271.6446770779,1.0,0.0,23.16999511718751
2022-09-15,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-15,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-15,4219257.765466684,630198.2701101338,1.0,0.0,23.509991455078136
2022-09-16,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-16,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-16,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-16,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-17,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-17,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-17,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-17,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-18,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-18,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-18,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-18,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-19,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-19,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-19,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-19,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-20,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-20,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-20,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-20,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-21,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-21,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-21,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-21,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-22,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-22,4219257.765466684,630198.2701101338,1.0,0.0,17.990004882812514
2022-09-22,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-22,4219257.765466684,629271.6446770779,1.0,0.0,20.610000000000014
2022-09-23,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-23,4219257.765466684,630198.2701101338,1.0,0.0,22.239993896484407
2022-09-23,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-23,4219257.765466684,629271.6446770779,1.0,0.0,22.239993896484407
2022-09-24,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-24,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-24,4219257.765466684,630198.2701101338,1.0,0.0,30.109990234375005
2022-09-24,4219257.765466684,629271.6446770779,1.0,0.0,29.03000366210938
2022-09-25,4219257.765466684,629271.6446770779,1.0,0.0,NA
2022-09-25,4219257.765466684,630198.2701101338,1.0,0.0,NA
2022-09-25,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-25,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-26,4219257.765466684,630198.2701101338,1.0,0.0,27.790007324218777
2022-09-26,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-26,4219257.765466684,629271.6446770779,1.0,0.0,27.149992675781277
2022-09-26,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-27,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-27,4219257.765466684,629271.6446770779,1.0,0.0,25.540007324218777
2022-09-27,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-27,4219257.765466684,630198.2701101338,1.0,0.0,22.440001220703152
2022-09-28,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-28,4219257.765466684,630198.2701101338,1.0,0.0,22.700007324218745
2022-09-28,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-28,4219257.765466684,629271.6446770779,1.0,0.0,19.859980468749995
2022-09-29,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-29,4219257.765466684,630198.2701101338,1.0,0.0,22.82998168945312
2022-09-29,4219257.765466684,629271.6446770779,1.0,0.0,23.90999877929687
2022-09-29,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-30,4219257.765466684,629271.6446770779,1.0,0.0,23.340000000000032
2022-09-30,4218519.856725971,629271.6446770779,1.0,0.0,NA
2022-09-30,4218519.856725971,630198.2701101338,1.0,0.0,NA
2022-09-30,4219257.765466684,630198.2701101338,1.0,0.0,24.299991455078157
