time,y,x,band,spatial_ref,Corn2_pydms_sharpened_landsat_catd
2022-06-12,4218410.0,628670.0,1.0,0.0,15.304818115234411
2022-06-12,4218490.0,628710.0,1.0,0.0,16.58973022460941
2022-06-12,4218850.0,628530.0,1.0,0.0,16.500039062500036
2022-06-12,4218890.0,628690.0,1.0,0.0,16.879799804687536
2022-06-12,4218370.0,628510.0,1.0,0.0,14.798989257812536
2022-06-12,4218390.0,628670.0,1.0,0.0,15.197487792968786
2022-06-12,4218250.0,628750.0,1.0,0.0,NA
2022-06-12,4218530.0,628690.0,1.0,0.0,16.18396850585941
2022-06-12,4218450.0,628630.0,1.0,0.0,15.314980468750036
2022-06-12,4218770.0,628590.0,1.0,0.0,16.32410522460941
2022-06-12,4218490.0,628690.0,1.0,0.0,16.323220214843786
2022-06-12,4218550.0,628670.0,1.0,0.0,15.881661376953161
2022-06-12,4218750.0,628590.0,1.0,0.0,16.116188964843786
2022-06-12,4218430.0,628570.0,1.0,0.0,15.020577392578161
2022-06-12,4218270.0,628570.0,1.0,0.0,14.867562255859411
2022-06-12,4218950.0,628550.0,1.0,0.0,NA
2022-06-12,4218290.0,628630.0,1.0,0.0,15.059914550781286
2022-06-12,4218830.0,628530.0,1.0,0.0,16.219216308593786
2022-06-12,4218550.0,628690.0,1.0,0.0,16.194863281250036
2022-06-12,4218890.0,628530.0,1.0,0.0,NA
2022-06-12,4218310.0,628730.0,1.0,0.0,NA
2022-06-12,4218370.0,628530.0,1.0,0.0,15.088540039062536
2022-06-12,4218790.0,628570.0,1.0,0.0,16.40290161132816
2022-06-12,4218510.0,628670.0,1.0,0.0,15.967965087890661
2022-06-12,4218730.0,628570.0,1.0,0.0,16.10596557617191
2022-06-12,4218510.0,628710.0,1.0,0.0,16.245705566406286
2022-06-12,4218770.0,628550.0,1.0,0.0,16.20404907226566
2022-06-12,4218330.0,628510.0,1.0,0.0,17.169777832031286
2022-06-12,4218810.0,628530.0,1.0,0.0,16.39179321289066
2022-06-12,4218530.0,628510.0,1.0,0.0,15.655495605468786
2022-06-12,4218350.0,628730.0,1.0,0.0,15.265175781250036
2022-06-12,4218490.0,628630.0,1.0,0.0,15.279000244140661
2022-06-12,4218270.0,628750.0,1.0,0.0,NA
2022-06-12,4218710.0,628590.0,1.0,0.0,15.773781738281286
2022-06-12,4218430.0,628510.0,1.0,0.0,15.114205322265661
2022-06-12,4218410.0,628510.0,1.0,0.0,15.081398925781286
2022-06-12,4218550.0,628510.0,1.0,0.0,16.358437500000036
2022-06-12,4218650.0,628590.0,1.0,0.0,16.243203125000036
2022-06-12,4218390.0,628630.0,1.0,0.0,15.558297119140661
2022-06-12,4218330.0,628750.0,1.0,0.0,14.651619873046911
2022-06-12,4218830.0,628730.0,1.0,0.0,16.116921386718786
2022-06-12,4218370.0,628690.0,1.0,0.0,15.319741210937536
2022-06-12,4218690.0,628690.0,1.0,0.0,16.168251953125036
2022-06-12,4218710.0,628670.0,1.0,0.0,16.139809570312536
2022-06-12,4218450.0,628530.0,1.0,0.0,15.105690917968786
2022-06-12,4218910.0,628630.0,1.0,0.0,15.310067138671911
2022-06-12,4218390.0,628490.0,1.0,0.0,14.940010986328161
2022-06-12,4218450.0,628550.0,1.0,0.0,14.894906005859411
2022-06-12,4218630.0,628650.0,1.0,0.0,15.764077148437536
2022-06-12,4218790.0,628510.0,1.0,0.0,15.988717041015661
2022-06-12,4218410.0,628590.0,1.0,0.0,15.223183593750036
2022-06-12,4218610.0,628750.0,1.0,0.0,16.296914062500036
2022-06-12,4218790.0,628610.0,1.0,0.0,16.61731811523441
2022-06-12,4218690.0,628490.0,1.0,0.0,15.225045166015661
2022-06-12,4218650.0,628650.0,1.0,0.0,16.61774536132816
2022-06-12,4218850.0,628710.0,1.0,0.0,16.145607910156286
2022-06-12,4218910.0,628690.0,1.0,0.0,16.946389160156286
2022-06-12,4218810.0,628730.0,1.0,0.0,15.645668945312536
2022-06-12,4218510.0,628610.0,1.0,0.0,15.630196533203161
2022-06-12,4218910.0,628590.0,1.0,0.0,NA
2022-06-12,4218890.0,628630.0,1.0,0.0,15.224953613281286
2022-06-12,4218910.0,628650.0,1.0,0.0,16.455178222656286
2022-06-12,4218710.0,628650.0,1.0,0.0,16.492653808593786
2022-06-12,4218670.0,628690.0,1.0,0.0,16.451577148437536
2022-06-12,4218350.0,628710.0,1.0,0.0,15.181130371093786
2022-06-12,4218710.0,628550.0,1.0,0.0,15.917550048828161
2022-06-12,4218910.0,628550.0,1.0,0.0,NA
2022-06-12,4218430.0,628550.0,1.0,0.0,14.979958496093786
2022-06-12,4218490.0,628650.0,1.0,0.0,15.290230712890661
2022-06-12,4218710.0,628490.0,1.0,0.0,15.063942871093786
2022-06-12,4218430.0,628730.0,1.0,0.0,14.939187011718786
2022-06-12,4218330.0,628610.0,1.0,0.0,14.901986083984411
2022-06-12,4218630.0,628550.0,1.0,0.0,16.67585083007816
2022-06-12,4218770.0,628510.0,1.0,0.0,16.29517456054691
2022-06-12,4218250.0,628490.0,1.0,0.0,14.682290039062536
2022-06-12,4218550.0,628710.0,1.0,0.0,16.29316040039066
2022-06-12,4218650.0,628750.0,1.0,0.0,16.01368041992191
2022-06-12,4218630.0,628530.0,1.0,0.0,15.698342285156286
2022-06-12,4218870.0,628570.0,1.0,0.0,16.588234863281286
2022-06-12,4218630.0,628490.0,1.0,0.0,15.323525390625036
2022-06-12,4218830.0,628510.0,1.0,0.0,15.070198974609411
2022-06-12,4218710.0,628570.0,1.0,0.0,15.900765380859411
2022-06-12,4218870.0,628550.0,1.0,0.0,16.38678833007816
2022-06-12,4218730.0,628670.0,1.0,0.0,16.624245605468786
2022-06-12,4218950.0,628630.0,1.0,0.0,NA
2022-06-12,4218870.0,628650.0,1.0,0.0,16.00428100585941
2022-06-12,4218750.0,628610.0,1.0,0.0,16.126259765625036
2022-06-12,4218470.0,628550.0,1.0,0.0,14.906044921875036
2022-06-12,4218450.0,628710.0,1.0,0.0,15.156136474609411
2022-06-12,4218790.0,628730.0,1.0,0.0,16.53296752929691
2022-06-12,4218670.0,628490.0,1.0,0.0,15.357857666015661
2022-06-12,4218930.0,628590.0,1.0,0.0,NA
2022-06-12,4218650.0,628490.0,1.0,0.0,15.212014160156286
2022-06-12,4218450.0,628730.0,1.0,0.0,15.090340576171911
2022-06-12,4218830.0,628710.0,1.0,0.0,16.496865234375036
2022-06-12,4218570.0,628610.0,1.0,0.0,16.42615600585941
2022-06-12,4218810.0,628510.0,1.0,0.0,16.205300292968786
2022-06-12,4218850.0,628690.0,1.0,0.0,16.045815429687536
2022-06-12,4218490.0,628530.0,1.0,0.0,15.239327392578161
2022-06-12,4218930.0,628630.0,1.0,0.0,NA
2022-06-12,4218670.0,628650.0,1.0,0.0,16.179909667968786
2022-06-12,4218390.0,628590.0,1.0,0.0,15.144295654296911
2022-06-12,4218890.0,628650.0,1.0,0.0,16.018715820312536
2022-06-12,4218650.0,628530.0,1.0,0.0,15.715249023437536
2022-06-12,4218770.0,628610.0,1.0,0.0,16.17609497070316
2022-06-12,4218730.0,628710.0,1.0,0.0,17.17127319335941
2022-06-12,4218630.0,628750.0,1.0,0.0,17.14551635742191
2022-06-12,4218470.0,628650.0,1.0,0.0,15.342110595703161
2022-06-12,4218930.0,628670.0,1.0,0.0,15.252236328125036
2022-06-12,4218870.0,628630.0,1.0,0.0,16.51123901367191
2022-06-12,4218670.0,628670.0,1.0,0.0,16.14356323242191
2022-06-12,4218770.0,628490.0,1.0,0.0,15.028450927734411
2022-06-12,4218390.0,628550.0,1.0,0.0,15.054940185546911
2022-06-12,4218850.0,628610.0,1.0,0.0,16.17157836914066
2022-06-12,4218810.0,628630.0,1.0,0.0,16.279824218750036
2022-06-12,4218850.0,628730.0,1.0,0.0,17.10535522460941
2022-06-12,4218550.0,628750.0,1.0,0.0,16.686013183593786
2022-06-12,4218470.0,628710.0,1.0,0.0,16.090310058593786
2022-06-12,4218470.0,628590.0,1.0,0.0,14.971566162109411
2022-06-12,4218390.0,628690.0,1.0,0.0,15.159676513671911
2022-06-12,4218290.0,628530.0,1.0,0.0,15.753518066406286
2022-06-12,4218930.0,628690.0,1.0,0.0,16.51984497070316
2022-06-12,4218410.0,628730.0,1.0,0.0,15.205391845703161
2022-06-12,4218790.0,628630.0,1.0,0.0,16.11322875976566
2022-06-12,4218650.0,628690.0,1.0,0.0,16.24817749023441
2022-06-12,4218790.0,628490.0,1.0,0.0,15.187844238281286
2022-06-12,4218250.0,628670.0,1.0,0.0,NA
2022-06-12,4218710.0,628510.0,1.0,0.0,15.777901611328161
2022-06-12,4218630.0,628690.0,1.0,0.0,15.975014648437536
2022-06-12,4218410.0,628570.0,1.0,0.0,15.181405029296911
2022-06-12,4218710.0,628530.0,1.0,0.0,16.33973022460941
2022-06-12,4218810.0,628690.0,1.0,0.0,16.22284790039066
2022-06-12,4218370.0,628550.0,1.0,0.0,15.007363281250036
2022-06-12,4218870.0,628610.0,1.0,0.0,16.788735351562536
2022-06-12,4218530.0,628750.0,1.0,0.0,16.457497558593786
2022-06-12,4218810.0,628490.0,1.0,0.0,15.196938476562536
2022-06-12,4218790.0,628550.0,1.0,0.0,16.26075073242191
2022-06-12,4218390.0,628710.0,1.0,0.0,15.307930908203161
2022-06-12,4218890.0,628710.0,1.0,0.0,16.638588867187536
2022-06-12,4218530.0,628570.0,1.0,0.0,15.097939453125036
2022-06-12,4218850.0,628570.0,1.0,0.0,16.593544921875036
2022-06-12,4218670.0,628530.0,1.0,0.0,15.724221191406286
2022-06-12,4218730.0,628510.0,1.0,0.0,15.700356445312536
2022-06-12,4218650.0,628570.0,1.0,0.0,15.956948242187536
2022-06-12,4218690.0,628670.0,1.0,0.0,15.925393066406286
2022-06-12,4218590.0,628750.0,1.0,0.0,16.37018676757816
2022-06-12,4218430.0,628590.0,1.0,0.0,15.252022705078161
2022-06-12,4218810.0,628610.0,1.0,0.0,16.568520507812536
2022-06-12,4218770.0,628570.0,1.0,0.0,16.67524047851566
2022-06-12,4218670.0,628730.0,1.0,0.0,16.22211547851566
2022-06-12,4218730.0,628490.0,1.0,0.0,15.260323486328161
2022-06-12,4218330.0,628570.0,1.0,0.0,14.886788330078161
2022-06-12,4218850.0,628630.0,1.0,0.0,16.072854003906286
2022-06-12,4218930.0,628650.0,1.0,0.0,NA
2022-06-12,4218830.0,628610.0,1.0,0.0,16.371804199218786
2022-06-12,4218430.0,628530.0,1.0,0.0,15.036660156250036
2022-06-12,4218410.0,628550.0,1.0,0.0,15.026925048828161
2022-06-12,4218550.0,628650.0,1.0,0.0,15.653969726562536
2022-06-12,4218870.0,628590.0,1.0,0.0,16.828652343750036
2022-06-12,4218850.0,628670.0,1.0,0.0,16.197976074218786
2022-06-12,4218750.0,628510.0,1.0,0.0,16.544655761718786
2022-06-12,4218570.0,628750.0,1.0,0.0,16.65778442382816
2022-06-12,4218510.0,628570.0,1.0,0.0,14.960457763671911
2022-06-12,4218750.0,628490.0,1.0,0.0,15.234749755859411
2022-06-12,4218890.0,628670.0,1.0,0.0,16.25934692382816
2022-06-12,4218890.0,628590.0,1.0,0.0,15.392342529296911
2022-06-12,4218870.0,628710.0,1.0,0.0,15.952523193359411
2022-06-12,4218930.0,628570.0,1.0,0.0,NA
2022-06-12,4218830.0,628630.0,1.0,0.0,16.30152221679691
2022-06-12,4218950.0,628650.0,1.0,0.0,NA
2022-06-12,4218690.0,628530.0,1.0,0.0,16.281594238281286
2022-06-12,4218370.0,628490.0,1.0,0.0,14.707650146484411
2022-06-12,4218810.0,628750.0,1.0,0.0,16.51331420898441
2022-06-12,4218450.0,628610.0,1.0,0.0,15.263497314453161
2022-06-12,4218450.0,628590.0,1.0,0.0,15.201760253906286
2022-06-12,4218650.0,628670.0,1.0,0.0,16.26380249023441
2022-06-12,4218350.0,628690.0,1.0,0.0,15.109902343750036
2022-06-12,4218350.0,628570.0,1.0,0.0,14.958504638671911
2022-06-12,4218370.0,628710.0,1.0,0.0,15.381783447265661
2022-06-12,4218570.0,628550.0,1.0,0.0,15.564919433593786
2022-06-12,4218490.0,628490.0,1.0,0.0,14.828743896484411
2022-06-12,4218290.0,628690.0,1.0,0.0,NA
2022-06-12,4218570.0,628710.0,1.0,0.0,16.633583984375036
2022-06-12,4218590.0,628730.0,1.0,0.0,16.05408569335941
2022-06-12,4218290.0,628590.0,1.0,0.0,14.891304931640661
2022-06-12,4218770.0,628710.0,1.0,0.0,16.24036499023441
2022-06-12,4218570.0,628530.0,1.0,0.0,15.963143310546911
2022-06-12,4218790.0,628690.0,1.0,0.0,16.26233764648441
2022-06-12,4218370.0,628650.0,1.0,0.0,16.317604980468786
2022-06-12,4218650.0,628610.0,1.0,0.0,16.856972656250036
2022-06-12,4218950.0,628670.0,1.0,0.0,NA
2022-06-12,4218730.0,628750.0,1.0,0.0,16.89606567382816
2022-06-12,4218930.0,628510.0,1.0,0.0,NA
2022-06-12,4218790.0,628650.0,1.0,0.0,16.159523925781286
2022-06-12,4218790.0,628670.0,1.0,0.0,16.64399047851566
2022-06-12,4218430.0,628610.0,1.0,0.0,15.397011718750036
2022-06-12,4218490.0,628730.0,1.0,0.0,15.188393554687536
2022-06-12,4218510.0,628490.0,1.0,0.0,14.689522705078161
2022-06-12,4218450.0,628570.0,1.0,0.0,14.929451904296911
2022-06-12,4218910.0,628510.0,1.0,0.0,NA
2022-06-12,4218690.0,628710.0,1.0,0.0,16.29859252929691
2022-06-12,4218370.0,628570.0,1.0,0.0,14.927926025390661
2022-06-12,4218750.0,628690.0,1.0,0.0,16.161904296875036
2022-06-12,4218350.0,628650.0,1.0,0.0,15.844826660156286
2022-06-12,4218730.0,628730.0,1.0,0.0,16.26282592773441
2022-06-12,4218270.0,628610.0,1.0,0.0,NA
2022-06-12,4218550.0,628550.0,1.0,0.0,15.282235107421911
2022-06-12,4218610.0,628550.0,1.0,0.0,16.312783203125036
2022-06-12,4218830.0,628670.0,1.0,0.0,15.871346435546911
2022-06-12,4218710.0,628750.0,1.0,0.0,16.96784301757816
2022-06-12,4218310.0,628690.0,1.0,0.0,15.091256103515661
2022-06-12,4218430.0,628490.0,1.0,0.0,14.652657470703161
2022-06-12,4218770.0,628750.0,1.0,0.0,16.64368530273441
2022-06-12,4218330.0,628490.0,1.0,0.0,14.895668945312536
2022-06-12,4218750.0,628650.0,1.0,0.0,16.184426269531286
2022-06-12,4218610.0,628610.0,1.0,0.0,15.835885009765661
2022-06-12,4218510.0,628730.0,1.0,0.0,16.549843750000036
2022-06-12,4218450.0,628490.0,1.0,0.0,14.717781982421911
2022-06-12,4218690.0,628570.0,1.0,0.0,16.293618164062536
2022-06-12,4218830.0,628690.0,1.0,0.0,16.199807128906286
2022-06-12,4218890.0,628570.0,1.0,0.0,16.45685668945316
2022-06-12,4218430.0,628710.0,1.0,0.0,15.065468750000036
2022-06-12,4218550.0,628530.0,1.0,0.0,15.647561035156286
2022-06-12,4218590.0,628550.0,1.0,0.0,16.15857788085941
2022-06-12,4218750.0,628570.0,1.0,0.0,16.29999633789066
2022-06-12,4218690.0,628730.0,1.0,0.0,16.191079101562536
2022-06-12,4218770.0,628650.0,1.0,0.0,16.01001831054691
2022-06-12,4218950.0,628510.0,1.0,0.0,NA
2022-06-12,4218350.0,628610.0,1.0,0.0,15.074379882812536
2022-06-12,4218750.0,628710.0,1.0,0.0,16.868447265625036
2022-06-12,4218250.0,628590.0,1.0,0.0,NA
2022-06-12,4218810.0,628670.0,1.0,0.0,16.233559570312536
2022-06-12,4218750.0,628750.0,1.0,0.0,16.505654296875036
2022-06-12,4218710.0,628730.0,1.0,0.0,16.031594238281286
2022-06-12,4218250.0,628530.0,1.0,0.0,15.108437500000036
2022-06-12,4218470.0,628490.0,1.0,0.0,14.886818847656286
2022-06-12,4218770.0,628690.0,1.0,0.0,16.31580444335941
2022-06-12,4218630.0,628610.0,1.0,0.0,16.17023559570316
2022-06-12,4218270.0,628590.0,1.0,0.0,14.580758056640661
2022-06-12,4218290.0,628610.0,1.0,0.0,15.050301513671911
2022-06-12,4218930.0,628750.0,1.0,0.0,16.573037109375036
2022-06-12,4218390.0,628650.0,1.0,0.0,16.54425903320316
2022-06-12,4218410.0,628650.0,1.0,0.0,15.742104492187536
2022-06-12,4218370.0,628590.0,1.0,0.0,14.978127441406286
2022-06-12,4218530.0,628490.0,1.0,0.0,14.856362304687536
2022-06-12,4218310.0,628610.0,1.0,0.0,14.817910156250036
2022-06-12,4218470.0,628730.0,1.0,0.0,15.052926025390661
2022-06-12,4218290.0,628650.0,1.0,0.0,NA
2022-06-12,4218510.0,628550.0,1.0,0.0,15.061379394531286
2022-06-12,4218490.0,628570.0,1.0,0.0,15.000649414062536
2022-06-12,4218350.0,628590.0,1.0,0.0,14.949868164062536
2022-06-12,4218270.0,628530.0,1.0,0.0,15.161263427734411
2022-06-12,4218710.0,628610.0,1.0,0.0,16.397438964843786
2022-06-12,4218670.0,628750.0,1.0,0.0,15.583107910156286
2022-06-12,4218610.0,628530.0,1.0,0.0,15.803719482421911
2022-06-12,4218590.0,628490.0,1.0,0.0,15.006539306640661
2022-06-12,4218670.0,628570.0,1.0,0.0,16.351235351562536
2022-06-12,4218610.0,628710.0,1.0,0.0,16.59253784179691
2022-06-12,4218750.0,628670.0,1.0,0.0,16.52466674804691
2022-06-12,4218810.0,628710.0,1.0,0.0,16.770180664062536
2022-06-12,4218790.0,628750.0,1.0,0.0,16.90058227539066
2022-06-12,4218830.0,628550.0,1.0,0.0,16.632485351562536
2022-06-12,4218270.0,628650.0,1.0,0.0,NA
2022-06-12,4218850.0,628650.0,1.0,0.0,16.29822631835941
2022-06-12,4218710.0,628690.0,1.0,0.0,15.787667236328161
2022-06-12,4218770.0,628730.0,1.0,0.0,16.488320312500036
2022-06-12,4218490.0,628550.0,1.0,0.0,15.019600830078161
2022-06-12,4218530.0,628530.0,1.0,0.0,15.412392578125036
2022-06-12,4218610.0,628490.0,1.0,0.0,15.100380859375036
2022-06-12,4218730.0,628610.0,1.0,0.0,16.03656860351566
2022-06-12,4218950.0,628570.0,1.0,0.0,NA
2022-06-12,4218950.0,628590.0,1.0,0.0,NA
2022-06-12,4218250.0,628710.0,1.0,0.0,NA
2022-06-12,4218390.0,628570.0,1.0,0.0,14.999031982421911
2022-06-12,4218250.0,628650.0,1.0,0.0,NA
2022-06-12,4218410.0,628530.0,1.0,0.0,14.994301757812536
2022-06-12,4218850.0,628510.0,1.0,0.0,15.063851318359411
2022-06-12,4218670.0,628610.0,1.0,0.0,16.675942382812536
2022-06-12,4218590.0,628710.0,1.0,0.0,16.657753906250036
2022-06-12,4218870.0,628510.0,1.0,0.0,14.872597656250036
2022-06-12,4218310.0,628590.0,1.0,0.0,14.920601806640661
2022-06-12,4218590.0,628530.0,1.0,0.0,16.035256347656286
2022-06-12,4218450.0,628650.0,1.0,0.0,15.295327148437536
2022-06-12,4218570.0,628730.0,1.0,0.0,16.62494750976566
2022-06-12,4218690.0,628550.0,1.0,0.0,16.35126586914066
2022-06-12,4218290.0,628490.0,1.0,0.0,14.920388183593786
2022-06-12,4218330.0,628650.0,1.0,0.0,15.584023437500036
2022-06-12,4218810.0,628650.0,1.0,0.0,16.497353515625036
2022-06-12,4218890.0,628550.0,1.0,0.0,NA
2022-06-12,4218330.0,628530.0,1.0,0.0,17.209755859375036
2022-06-12,4218810.0,628550.0,1.0,0.0,16.943581542968786
2022-06-12,4218730.0,628690.0,1.0,0.0,15.970101318359411
2022-06-12,4218890.0,628510.0,1.0,0.0,NA
2022-06-12,4218470.0,628570.0,1.0,0.0,15.027565917968786
2022-06-12,4218730.0,628650.0,1.0,0.0,16.121376953125036
2022-06-12,4218550.0,628490.0,1.0,0.0,15.147927246093786
2022-06-12,4218770.0,628670.0,1.0,0.0,16.610390625000036
2022-06-12,4218530.0,628550.0,1.0,0.0,15.234780273437536
2022-06-12,4218790.0,628710.0,1.0,0.0,16.567788085937536
2022-06-12,4218750.0,628730.0,1.0,0.0,16.411843261718786
2022-06-12,4218650.0,628730.0,1.0,0.0,16.036599121093786
2022-06-12,4218690.0,628610.0,1.0,0.0,16.648354492187536
2022-06-12,4218310.0,628650.0,1.0,0.0,15.185830078125036
2022-06-12,4218250.0,628610.0,1.0,0.0,NA
2022-06-12,4218410.0,628490.0,1.0,0.0,14.904641113281286
2022-06-12,4218690.0,628750.0,1.0,0.0,16.25940795898441
2022-06-12,4218830.0,628650.0,1.0,0.0,16.402504882812536
2022-06-12,4218330.0,628590.0,1.0,0.0,15.062783203125036
2022-06-12,4218570.0,628490.0,1.0,0.0,15.256447753906286
2022-06-12,4218330.0,628690.0,1.0,0.0,14.990731201171911
2022-06-12,4218590.0,628610.0,1.0,0.0,15.968972167968786
2022-06-12,4218670.0,628710.0,1.0,0.0,16.506264648437536
2022-06-12,4218430.0,628650.0,1.0,0.0,15.226723632812536
2022-06-12,4218290.0,628550.0,1.0,0.0,14.916420898437536
2022-06-12,4218950.0,628610.0,1.0,0.0,NA
2022-06-12,4218510.0,628590.0,1.0,0.0,15.123940429687536
2022-06-12,4218630.0,628510.0,1.0,0.0,15.956643066406286
2022-06-12,4218830.0,628570.0,1.0,0.0,16.71119018554691
2022-06-12,4218630.0,628670.0,1.0,0.0,15.934853515625036
2022-06-12,4218310.0,628570.0,1.0,0.0,14.780251464843786
2022-06-12,4218550.0,628610.0,1.0,0.0,16.85187622070316
2022-06-12,4218350.0,628670.0,1.0,0.0,15.719582519531286
2022-06-12,4218290.0,628670.0,1.0,0.0,NA
2022-06-12,4218350.0,628550.0,1.0,0.0,15.054757080078161
2022-06-12,4218750.0,628630.0,1.0,0.0,16.30799194335941
2022-06-12,4218750.0,628530.0,1.0,0.0,16.511452636718786
2022-06-12,4218270.0,628490.0,1.0,0.0,14.615273437500036
2022-06-12,4218670.0,628510.0,1.0,0.0,15.146859130859411
2022-06-12,4218610.0,628650.0,1.0,0.0,15.819497070312536
2022-06-12,4218850.0,628590.0,1.0,0.0,16.48871704101566
2022-06-12,4218270.0,628630.0,1.0,0.0,NA
2022-06-12,4218690.0,628650.0,1.0,0.0,16.47889038085941
2022-06-12,4218250.0,628630.0,1.0,0.0,NA
2022-06-12,4218630.0,628570.0,1.0,0.0,16.66407104492191
2022-06-12,4218510.0,628650.0,1.0,0.0,16.058937988281286
2022-06-12,4218910.0,628610.0,1.0,0.0,14.728981933593786
2022-06-12,4218930.0,628610.0,1.0,0.0,NA
2022-06-12,4218950.0,628690.0,1.0,0.0,NA
2022-06-12,4218510.0,628530.0,1.0,0.0,15.305428466796911
2022-06-12,4218290.0,628570.0,1.0,0.0,14.764351806640661
2022-06-12,4218710.0,628630.0,1.0,0.0,16.007668457031286
2022-06-12,4218890.0,628490.0,1.0,0.0,NA
2022-06-12,4218550.0,628570.0,1.0,0.0,15.062081298828161
2022-06-12,4218630.0,628710.0,1.0,0.0,16.49707885742191
2022-06-12,4218630.0,628630.0,1.0,0.0,16.04261108398441
2022-06-12,4218910.0,628730.0,1.0,0.0,16.41034790039066
2022-06-12,4218930.0,628550.0,1.0,0.0,NA
2022-06-12,4218530.0,628650.0,1.0,0.0,16.313210449218786
2022-06-12,4218650.0,628630.0,1.0,0.0,16.36524291992191
2022-06-12,4218950.0,628490.0,1.0,0.0,NA
2022-06-12,4218730.0,628530.0,1.0,0.0,16.368203125000036
2022-06-12,4218410.0,628610.0,1.0,0.0,15.433175048828161
2022-06-12,4218810.0,628590.0,1.0,0.0,16.047280273437536
2022-06-12,4218910.0,628710.0,1.0,0.0,16.645241699218786
2022-06-12,4218850.0,628490.0,1.0,0.0,14.970925292968786
2022-06-12,4218490.0,628750.0,1.0,0.0,15.193764648437536
2022-06-12,4218550.0,628590.0,1.0,0.0,16.100686035156286
2022-06-12,4218430.0,628690.0,1.0,0.0,15.384896240234411
2022-06-12,4218590.0,628670.0,1.0,0.0,15.962288818359411
2022-06-12,4218530.0,628710.0,1.0,0.0,16.445473632812536
2022-06-12,4218510.0,628750.0,1.0,0.0,16.301186523437536
2022-06-12,4218830.0,628590.0,1.0,0.0,15.993996582031286
2022-06-12,4218710.0,628710.0,1.0,0.0,16.539101562500036
2022-06-12,4218590.0,628650.0,1.0,0.0,16.032509765625036
2022-06-12,4218950.0,628710.0,1.0,0.0,15.327095947265661
2022-06-12,4218350.0,628530.0,1.0,0.0,16.67731567382816
2022-06-12,4218410.0,628690.0,1.0,0.0,15.153206787109411
2022-06-12,4218690.0,628630.0,1.0,0.0,16.27600952148441
2022-06-12,4218670.0,628630.0,1.0,0.0,16.369606933593786
2022-06-12,4218610.0,628510.0,1.0,0.0,15.924447021484411
2022-06-12,4218610.0,628730.0,1.0,0.0,16.02558227539066
2022-06-12,4218730.0,628550.0,1.0,0.0,16.36213012695316
2022-06-12,4218870.0,628670.0,1.0,0.0,16.63996215820316
2022-06-12,4218730.0,628630.0,1.0,0.0,16.06665893554691
2022-06-12,4218830.0,628750.0,1.0,0.0,15.553658447265661
2022-06-12,4218930.0,628730.0,1.0,0.0,16.514138183593786
2022-06-12,4218390.0,628610.0,1.0,0.0,15.231850585937536
2022-06-12,4218390.0,628730.0,1.0,0.0,15.275582275390661
2022-06-12,4218590.0,628690.0,1.0,0.0,16.45099731445316
2022-06-12,4218490.0,628590.0,1.0,0.0,14.975991210937536
2022-06-12,4218670.0,628550.0,1.0,0.0,16.193032226562536
2022-06-12,4218930.0,628490.0,1.0,0.0,NA
2022-06-12,4218330.0,628710.0,1.0,0.0,15.431191406250036
2022-06-12,4218310.0,628670.0,1.0,0.0,14.998818359375036
2022-06-12,4218910.0,628570.0,1.0,0.0,NA
2022-06-12,4218330.0,628670.0,1.0,0.0,15.166787109375036
2022-06-12,4218570.0,628590.0,1.0,0.0,16.226967773437536
2022-06-12,4218310.0,628530.0,1.0,0.0,17.589821777343786
2022-06-12,4218450.0,628750.0,1.0,0.0,15.146737060546911
2022-06-12,4218270.0,628670.0,1.0,0.0,NA
2022-06-12,4218370.0,628730.0,1.0,0.0,15.491738281250036
2022-06-12,4218790.0,628590.0,1.0,0.0,16.29737182617191
2022-06-12,4218310.0,628550.0,1.0,0.0,15.349099121093786
2022-06-12,4218870.0,628490.0,1.0,0.0,NA
2022-06-12,4218770.0,628630.0,1.0,0.0,16.25153442382816
2022-06-12,4218870.0,628690.0,1.0,0.0,16.634804687500036
2022-06-12,4218610.0,628670.0,1.0,0.0,16.42286010742191
2022-06-12,4218890.0,628610.0,1.0,0.0,15.848061523437536
2022-06-12,4218530.0,628610.0,1.0,0.0,16.433632812500036
2022-06-12,4218530.0,628730.0,1.0,0.0,16.823037109375036
2022-06-12,4218430.0,628750.0,1.0,0.0,15.092843017578161
2022-06-12,4218650.0,628550.0,1.0,0.0,16.278359375000036
2022-06-12,4218330.0,628550.0,1.0,0.0,15.287545166015661
2022-06-12,4218570.0,628690.0,1.0,0.0,16.332619628906286
2022-06-12,4218910.0,628490.0,1.0,0.0,NA
2022-06-12,4218610.0,628690.0,1.0,0.0,16.173745117187536
2022-06-12,4218590.0,628510.0,1.0,0.0,16.145424804687536
2022-06-12,4218890.0,628750.0,1.0,0.0,16.83881469726566
2022-06-12,4218870.0,628730.0,1.0,0.0,16.36744018554691
2022-06-12,4218930.0,628710.0,1.0,0.0,17.24402709960941
2022-06-12,4218890.0,628730.0,1.0,0.0,16.120522460937536
2022-06-12,4218270.0,628690.0,1.0,0.0,NA
2022-06-12,4218830.0,628490.0,1.0,0.0,15.036171875000036
2022-06-12,4218630.0,628730.0,1.0,0.0,16.16584106445316
2022-06-12,4218650.0,628510.0,1.0,0.0,15.301827392578161
2022-06-12,4218350.0,628490.0,1.0,0.0,14.558815917968786
2022-06-12,4218270.0,628710.0,1.0,0.0,NA
