time,y,x,band,spatial_ref,Corn2_prepped_inputs_mod21a1d_catd
2022-06-12,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-13,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-13,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-13,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-13,4218519.856725971,628989.7026648734,1.0,0.0,26.619996337890655
2022-06-14,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-14,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-14,4218519.856725971,628989.7026648734,1.0,0.0,15.389992675781286
2022-06-14,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-15,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-15,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-15,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-15,4218519.856725971,628989.7026648734,1.0,0.0,23.400000000000034
2022-06-16,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-16,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-16,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-16,4218519.856725971,628989.7026648734,1.0,0.0,14.03000366210938
2022-06-17,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-06-17,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-17,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-17,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-18,4218519.856725971,628989.7026648734,1.0,0.0,22.680000000000007
2022-06-18,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-18,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-18,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-19,4218519.856725971,628989.7026648734,1.0,0.0,13.819987792968789
2022-06-19,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-19,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-19,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-20,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-20,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-20,4218519.856725971,628989.7026648734,1.0,0.0,23.339980468750014
2022-06-20,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-21,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-21,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-21,4218519.856725971,628989.7026648734,1.0,0.0,5.48998657226565
2022-06-21,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-22,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-22,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-22,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-22,4218519.856725971,628989.7026648734,1.0,0.0,0.7099902343750273
2022-06-23,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-23,4218519.856725971,628989.7026648734,1.0,0.0,10.709989013671873
2022-06-23,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-23,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-24,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-24,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-24,4218519.856725971,628989.7026648734,1.0,0.0,14.97999877929692
2022-06-24,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-25,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-25,4218519.856725971,628989.7026648734,1.0,0.0,10.759993896484389
2022-06-25,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-25,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-26,4218519.856725971,628989.7026648734,1.0,0.0,8.060006103515661
2022-06-26,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-26,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-26,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-27,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-27,4218519.856725971,628989.7026648734,1.0,0.0,8.900001220703132
2022-06-27,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-27,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-28,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-28,4218519.856725971,628989.7026648734,1.0,0.0,5.469978027343757
2022-06-28,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-28,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-29,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-29,4218519.856725971,628989.7026648734,1.0,0.0,11.680000000000007
2022-06-29,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-29,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-30,4218519.856725971,628989.7026648734,1.0,0.0,6.829997558593789
2022-06-30,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-30,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-30,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-01,4218519.856725971,628989.7026648734,1.0,0.0,15.639992675781286
2022-07-01,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-01,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-01,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-02,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-02,4218519.856725971,628989.7026648734,1.0,0.0,5.829982910156275
2022-07-02,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-02,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-03,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-03,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-03,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-07-03,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-04,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-04,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-07-04,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-04,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-05,4218519.856725971,628989.7026648734,1.0,0.0,9.599992675781266
2022-07-05,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-05,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-05,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-06,4218519.856725971,628989.7026648734,1.0,0.0,8.900006103515636
2022-07-06,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-06,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-06,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-07,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-07,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-07,4218519.856725971,628989.7026648734,1.0,0.0,8.550001220703166
2022-07-07,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-08,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-08,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-08,4218519.856725971,628989.7026648734,1.0,0.0,10.480003662109425
2022-07-08,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-09,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-09,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-09,4218519.856725971,628989.7026648734,1.0,0.0,3.9799951171875136
2022-07-09,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-10,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-10,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-10,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-10,4218519.856725971,628989.7026648734,1.0,0.0,8.749998779296902
2022-07-11,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-11,4218519.856725971,628989.7026648734,1.0,0.0,5.079985351562527
2022-07-11,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-11,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-12,4218519.856725971,628989.7026648734,1.0,0.0,1.4199804687499977
2022-07-12,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-12,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-12,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-13,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-13,4218519.856725971,628989.7026648734,1.0,0.0,6.009986572265632
2022-07-13,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-13,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-14,4218519.856725971,628989.7026648734,1.0,0.0,7.2499877929687955
2022-07-14,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-14,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-14,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-15,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-15,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-15,4218519.856725971,628989.7026648734,1.0,0.0,7.4899816894531455
2022-07-15,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-16,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-16,4218519.856725971,628989.7026648734,1.0,0.0,6.189981689453134
2022-07-16,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-16,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-17,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-17,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-17,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-17,4218519.856725971,628989.7026648734,1.0,0.0,4.1400073242188
2022-07-18,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-18,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-18,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-18,4218519.856725971,628989.7026648734,1.0,0.0,3.8100000000000023
2022-07-19,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-19,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-19,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-19,4218519.856725971,628989.7026648734,1.0,0.0,3.5199865722656227
2022-07-20,4218519.856725971,628989.7026648734,1.0,0.0,4.500002441406252
2022-07-20,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-20,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-20,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-21,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-21,4218519.856725971,628989.7026648734,1.0,0.0,5.519987792968777
2022-07-21,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-21,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-22,4218519.856725971,628989.7026648734,1.0,0.0,5.549991455078157
2022-07-22,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-22,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-22,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-23,4218519.856725971,628989.7026648734,1.0,0.0,5.569979248046877
2022-07-23,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-23,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-23,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-24,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-24,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-24,4218519.856725971,628989.7026648734,1.0,0.0,5.079996337890634
2022-07-24,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-25,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-25,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-25,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-25,4218519.856725971,628989.7026648734,1.0,0.0,2.949998779296891
2022-07-26,4218519.856725971,628989.7026648734,1.0,0.0,4.939980468750036
2022-07-26,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-26,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-26,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-27,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-27,4218519.856725971,628989.7026648734,1.0,0.0,5.669980468749998
2022-07-27,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-27,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-28,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-07-28,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-28,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-28,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-29,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-29,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-29,4218519.856725971,628989.7026648734,1.0,0.0,6.000007324218757
2022-07-29,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-30,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-07-30,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-30,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-30,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-31,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-31,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-07-31,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-31,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-01,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-01,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-01,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-01,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-02,4218519.856725971,628989.7026648734,1.0,0.0,10.180007324218764
2022-08-02,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-02,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-02,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-03,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-03,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-03,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-03,4218519.856725971,628989.7026648734,1.0,0.0,6.23998657226565
2022-08-04,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-04,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-04,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-04,4218519.856725971,628989.7026648734,1.0,0.0,7.180006103515666
2022-08-05,4218519.856725971,628989.7026648734,1.0,0.0,5.289980468750002
2022-08-05,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-05,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-05,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-06,4218519.856725971,628989.7026648734,1.0,0.0,5.7000036621093955
2022-08-06,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-06,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-06,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-07,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-07,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-07,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-07,4218519.856725971,628989.7026648734,1.0,0.0,6.910002441406277
2022-08-08,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-08,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-08,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-08,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-09,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-09,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-09,4218519.856725971,628989.7026648734,1.0,0.0,5.929978027343793
2022-08-09,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-10,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-10,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-10,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-10,4218519.856725971,628989.7026648734,1.0,0.0,5.6299792480468795
2022-08-11,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-11,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-11,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-11,4218519.856725971,628989.7026648734,1.0,0.0,4.279978027343759
2022-08-12,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-12,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-12,4218519.856725971,628989.7026648734,1.0,0.0,6.860001220703168
2022-08-12,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-13,4218519.856725971,628989.7026648734,1.0,0.0,6.089989013671925
2022-08-13,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-13,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-13,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-14,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-14,4218519.856725971,628989.7026648734,1.0,0.0,3.5299975585937773
2022-08-14,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-14,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-15,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-15,4218519.856725971,628989.7026648734,1.0,0.0,2.9499902343750364
2022-08-15,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-15,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-16,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-16,4218519.856725971,628989.7026648734,1.0,0.0,2.3999926757812773
2022-08-16,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-16,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-17,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-17,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-17,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-17,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-18,4218519.856725971,628989.7026648734,1.0,0.0,3.569982910156284
2022-08-18,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-18,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-18,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-19,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-19,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-19,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-19,4218519.856725971,628989.7026648734,1.0,0.0,7.120003662109411
2022-08-20,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-20,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-20,4218519.856725971,628989.7026648734,1.0,0.0,4.889995117187539
2022-08-20,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-21,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-21,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-21,4218519.856725971,628989.7026648734,1.0,0.0,0.2099816894531159
2022-08-21,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-22,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-22,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-22,4218331.140033628,628345.0192440221,1.0,0.0,19.150003662109384
2022-08-22,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-23,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-23,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-23,4218331.140033628,628345.0192440221,1.0,0.0,21.43998535156254
2022-08-23,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-24,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-24,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-24,4218519.856725971,628989.7026648734,1.0,0.0,2.619980468750043
2022-08-24,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-25,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-25,4218331.140033628,628345.0192440221,1.0,0.0,22.639987792968782
2022-08-25,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-25,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-26,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-26,4218331.140033628,628345.0192440221,1.0,0.0,20.570002441406245
2022-08-26,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-26,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-27,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-27,4218331.140033628,628345.0192440221,1.0,0.0,22.699984130859377
2022-08-27,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-27,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-28,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-28,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-28,4218519.856725971,628989.7026648734,1.0,0.0,5.539995117187516
2022-08-28,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-29,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-29,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-29,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-29,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-30,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-30,4218331.140033628,628345.0192440221,1.0,0.0,19.18000488281251
2022-08-30,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-30,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-31,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-31,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-31,4218331.140033628,628345.0192440221,1.0,0.0,15.619996337890655
2022-08-31,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-01,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-01,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-01,4218331.140033628,628345.0192440221,1.0,0.0,24.300001220703166
2022-09-01,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-02,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-02,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-02,4218331.140033628,628345.0192440221,1.0,0.0,22.549978027343798
2022-09-02,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-03,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-03,4218331.140033628,628345.0192440221,1.0,0.0,20.71999633789062
2022-09-03,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-03,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-04,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-04,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-04,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-04,4218331.140033628,628345.0192440221,1.0,0.0,27.079979248046925
2022-09-05,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-05,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-05,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-05,4218331.140033628,628345.0192440221,1.0,0.0,24.07000000000005
2022-09-06,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-06,4218331.140033628,628345.0192440221,1.0,0.0,22.939979248046882
2022-09-06,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-06,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-07,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-07,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-07,4218331.140033628,628345.0192440221,1.0,0.0,18.989989013671902
2022-09-07,4218331.140033628,628989.7026648734,1.0,0.0,NA
